LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
fully cellular containership,14162660,Haian Opus,Live,Panama,8093,2024,"Feeder, 1'-2'TEU",24432,Single,3E7414,18852,HCY-268,Huanghai Shipbuilding Company Limited,China,171.90,169.00,—,28.40,14.50,8.50,6.00,MAN B&W Diesel Limited,B&W Diesel A/S,Hai An Transport and Stevedoring Joint Stock Company,Vietnam,Panama,1781,Hai An Transport and Stevedoring Joint Stock Company,Vietnam,Hai An Transport and Stevedoring Joint Stock Company,Vietnam,Hai An Transport and Stevedoring Joint Stock Company,Vietnam,Hai An Container Transport Company Limited,Vietnam,—,—,—,—,Hai An Container Transport Company Limited,Vietnam,—,—,—,—,1019113,352003237,11802,15827,6S60ME-C10
fully cellular containership,14162661,Anbien Sky,Live,Panama,8093,2024,"Feeder, 1'-2'TEU",24454,Single,3E7415,18852,HCY-267,Huanghai Shipbuilding Company Limited,China,171.90,169.00,—,28.40,14.50,8.50,6.00,—,B&W Diesel A/S,An Bien Shipping Lines Corporation (An Bien Lines),Vietnam,Panama,1800,An Bien Shipping Lines Corporation (An Bien Lines),Vietnam,An Bien Shipping Lines Corporation (An Bien Lines),Vietnam,An Bien Shipping Lines Corporation (An Bien Lines),Vietnam,Hai An Container Transport Company Limited,Vietnam,—,—,—,—,Hai An Container Transport Company Limited,Vietnam,—,—,—,—,1019101,352003238,11802,15827,6S60ME-C10
fully cellular containership,14163831,Meratus Kaimana,Live,Niue,—,2024,"Small Feeder,  -1'TEU",10511,Single,E6BH3,7568,22102-008,Guangxi Guijiang Shipyard,China,124.40,—,—,22.80,8.40,6.30,2.22,—,Unknown Engine Designer,PT Meratus Line,Indonesia,Alofi,693,PT Meratus Line,Indonesia,PT Meratus Line,Indonesia,PT Meratus Line,Indonesia,PT Meratus Swadaya Maritim,Indonesia,—,—,—,—,PT Meratus Swadaya Maritim,Indonesia,—,—,—,—,1031771,542720110,2560,3433,6RT-FLEX48T-D
fully cellular containership,14170401,Hai Xiang Bin,Live,China,—,2024,Unknown size,30049,Single,BPJL8,18686,616,Ningbo Dongsheng Ship Building and Repairing Company Limited,China,167.55,163.00,—,27.30,14.00,10.10,3.92,—,Unknown Engine Designer,COSCO Shipping Development Company Limited,People's Republic of China,Quanzhou,—,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Development Company Limited,People's Republic of China,COSCO Shipping Development (Tianjin) Leasing Company Limited,People's Republic of China,Shishi Tengxiang Shipping Company Limited,People's Republic of China,—,—,—,—,Shishi Tengxiang Shipping Company Limited,People's Republic of China,—,—,—,—,1030349,413559010,—,—,6S60ME-C8
fully cellular containership,14170454,Flores Strait,Live,Indonesia,—,—,Unknown size,,Single,YDGR3,8057,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,PT Capital Shipping Indonesia,Indonesia,—,—,PT Capital Shipping Indonesia,Indonesia,PT Capital Shipping Indonesia,Indonesia,PT Capital Shipping Indonesia,Indonesia,PT Capital Shipping Indonesia,Indonesia,—,—,—,—,PT Capital Shipping Indonesia,Indonesia,—,—,—,—,1034345,525601654,—,—,UNKNOWN
fully cellular containership,141712,CMA CGM Jasmin,Dead,Liberia,18525,1980,"Feedermax, 2'-3'TEU",47841,Single,—,40077,2690,IHI Corporation (Kure) - SEE NOW AS JAPAN MARINE UNITED CORPORATION (JMU),Kure,260.00,245.24,32.26,32.21,19.03,12.52,6.51,Ishikawajima-Harima Heavy Industries Company Limited,Sulzer Turbomachinery Services,Indian Breakers,—,Monrovia,2838,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7819371,—,26994,36200,12RND90M
fully cellular containership,141765,MSC Voyager,Dead,Marshall Islands,13998,1980,"Feedermax, 2'-3'TEU",35641,Single,—,32629,1108,Mitsubishi Heavy Industries Limited Shipbuilding,Kobe,257.00,243.48,30.69,30.60,16.50,9.50,7.00,Mitsubishi Heavy Industries Limited,Sulzer Turbomachinery Services,Indian Breakers,—,Majuro,2744,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7820916,—,22483,30150,9RND90M
fully cellular containership,14176675,Hua Da 610,Live,Panama,—,2022,Unknown size,50391,Single,3E6690,31913,—,—,Unknown,197.00,—,32.00,—,—,—,—,—,Unknown Engine Designer,Xiamen Xinhuada Shipping Company Limited,People's Republic of China,Panama,—,Guo Kai Yu,People's Republic of China,Xiamen Xinhuada Shipping Company Limited,People's Republic of China,Xiamen Xinhuada Shipping Company Limited,People's Republic of China,Xiamen Xinhuada Shipping Company Limited,People's Republic of China,—,—,—,—,—,—,—,—,—,—,1077385,352004384,—,—,UNKNOWN
fully cellular containership,14177871,Little Athina,Live,Liberia,8093,2024,"Feeder, 1'-2'TEU",24275,Single,5LMS8,19129,—,"Jiangsu New Yangzi Shipbuilding Co.,Ltd",Jiangsu,171.90,169.00,28.45,28.40,14.54,8.50,6.04,—,Unknown Engine Designer,Minerva Marine Incorporated,Greece,Monrovia,1800,Andreas Martinos & family,Greece,Minerva Marine Incorporated,Greece,Yamin II Shipping SA,Liberia,Minerva Dry Incorporated,Marshall Islands,—,—,—,—,Minerva Dry Incorporated,Marshall Islands,—,—,—,—,9980368,636023244,—,—,6S60ME-C10.5
fully cellular containership,14184623,Zhong Peng You Yi,Live,Panama,10478,2023,Unknown size,29794,Single,3E7462,18711,—,—,"",167.55,163.00,27.00,—,14.00,10.10,3.90,—,Unknown Engine Designer,Zhejiang Zheyin Financial Leasing Company Limited,People's Republic of China,—,—,China Zheshang Bank Company Limited (CZBank),People's Republic of China,Zhejiang Zheyin Financial Leasing Company Limited,People's Republic of China,Zhejiang Zheyin Financial Leasing Company Limited,People's Republic of China,Jiangsu Grace Ship Management Company Limited,People's Republic of China,—,—,—,—,Jiangsu Grace Ship Management Company Limited,People's Republic of China,—,—,—,—,1016161,352003295,—,—,UNKNOWN
fully cellular containership,14185828,Pegasus Glory,Live,Liberia,4828,2024,"Feeder, 1'-2'TEU",13041,Single,5LNE3,9908,4262,HD Hyundai Mipo Company Limited,Ulsan,147.07,138.40,—,23.60,11.00,8.51,2.49,—,Unknown Engine Designer,Kukje Maritime Investment Corporation (KMARIN),Republic of Korea,Monrovia,1000,Kukje Maritime Investment Corporation (KMARIN),Republic of Korea,Kukje Maritime Investment Corporation (KMARIN),Republic of Korea,Kmarin No 34B SA,Liberia,Magellan Marine Solutions Company Limited,Republic of Korea,—,—,—,—,Magellan Marine Solutions Company Limited,Republic of Korea,—,—,—,—,9980708,636023329,—,—,6S46MC-C
fully cellular containership,14185829,Pegasus Grace,Live,Liberia,4828,2024,"Feeder, 1'-2'TEU",13041,Single,5LNE2,9908,4261,HD Hyundai Mipo Company Limited,Ulsan,146.00,137.64,—,23.60,11.00,8.51,2.49,—,Unknown Engine Designer,Kukje Maritime Investment Corporation (KMARIN),Republic of Korea,Monrovia,1000,Kukje Maritime Investment Corporation (KMARIN),Republic of Korea,Kukje Maritime Investment Corporation (KMARIN),Republic of Korea,Kmarin No 34A SA,Liberia,Magellan Marine Solutions Company Limited,Republic of Korea,Dong Young Shipping Company Limited,Republic of Korea,—,—,Magellan Marine Solutions Company Limited,Republic of Korea,—,—,—,—,9980693,636023328,—,—,6S46MC-C
fully cellular containership,14187696,An Yang 118,Live,China,—,2023,Unknown size,3730,Single,—,2997,—,—,"",84.00,—,18.00,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,1086972,413543480,—,—,G6300ZC18B
fully cellular containership,14188480,NZ Suzhou,Live,Panama,9755,2023,"Feeder, 1'-2'TEU",29788,Single,3E7565,20190,JZ20211020,—,China,185.50,177.00,—,27.50,14.00,9.80,4.53,—,B&W Diesel A/S,Zhejiang Zhourun Shipping Company Limited,People's Republic of China,Panama,1900,Zhejiang Zhourun Shipping Company Limited,People's Republic of China,Zhejiang Zhourun Shipping Company Limited,People's Republic of China,Zhejiang Zhourun Shipping Company Limited,People's Republic of China,Fonway Shipping Private Limited,Republic of Singapore,CMA CGM SA (The French Line),France,—,—,Fonway Shipping Private Limited,Republic of Singapore,—,—,—,—,9998315,352003421,7900,10594,5S50MC-C7
fully cellular containership,14188535,Tanto Hawari,Live,Indonesia,3135,—,Unknown size,8488,Single,YDGK3,6616,—,—,"",119.90,117.50,—,21.80,7.00,5.20,2.12,—,Unknown Engine Designer,P.T. Tanto Intim Line,Indonesia,Jakarta,—,P.T. Tanto Intim Line,Indonesia,P.T. Tanto Intim Line,Indonesia,P.T. Tanto Intim Line,Indonesia,P.T. Tanto Intim Line,Indonesia,—,—,—,—,P.T. Tanto Intim Line,Indonesia,—,—,—,—,1028011,525113033,—,—,UNKNOWN
fully cellular containership,14189930,An Yang 128,Live,China,—,2023,Unknown size,3730,Single,—,2997,—,—,"",84.00,—,18.00,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,1086960,413543510,—,—,G6300ZC18B
fully cellular containership,14192876,Hao Hai Ji Yun,Live,Panama,10453,2024,"Feeder, 1'-2'TEU",30000,Single,3E5221,18667,CZZH2022-01,—,China,167.30,163.00,—,27.30,14.00,10.10,3.90,—,Unknown Engine Designer,Anhui Haohai Ocean Shipping Company Limited,People's Republic of China,Panama,1656,Anhui Haohai Ocean Shipping Company Limited,People's Republic of China,Anhui Haohai Ocean Shipping Company Limited,People's Republic of China,Anhui Haohai Ocean Shipping Company Limited,People's Republic of China,Anhui Haohai Ocean Shipping Company Limited,People's Republic of China,—,—,—,—,—,—,—,—,—,—,1041087,352003578,—,—,6S60ME-C8
fully cellular containership,14193115,Hua Xin 678,Live,Panama,—,—,Unknown size,,Single,3E7543,18643,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,Xiamen Hongbo Shipping Company Limited,People's Republic of China,Panama,—,Xiamen Hongbo Shipping Company Limited,People's Republic of China,Xiamen Hongbo Shipping Company Limited,People's Republic of China,Xiamen Hongbo Shipping Company Limited,People's Republic of China,WT Ship Management Company Limited,People's Republic of China,—,—,—,—,WT Ship Management Company Limited,People's Republic of China,—,—,—,—,1029871,352003391,—,—,UNKNOWN
fully cellular containership,14193175,MSC Rouen,Live,Liberia,41118,2025,"Post Panamax, 5'-8'TEU",91729,Single,5LUA6,74875,3366,HD Hyundai Heavy Industries Company Limited,South Korea,272.00,258.00,—,42.80,25.00,15.00,10.00,—,Unknown Engine Designer,Mediterranean Shipping Company S.A. (MSC),Switzerland,Monrovia,7782,Mediterranean Shipping Company S.A. (MSC),Switzerland,Mediterranean Shipping Company S.A. (MSC),Switzerland,Dushara Oceanway Limited,Liberia,MSC Shipmanagement Limited,Cyprus,—,—,—,—,MSC Shipmanagement Limited,Cyprus,—,—,—,—,9975571,636024736,—,—,10K98MC-C
fully cellular containership,14193176,MSC Lyon,Live,Liberia,41118,2024,"Post Panamax, 5'-8'TEU",101078,Single,5LSY4,74875,3365,HD Hyundai Heavy Industries Company Limited,South Korea,272.00,258.00,—,42.80,25.00,16.02,8.98,—,Unknown Engine Designer,Mediterranean Shipping Company S.A. (MSC),Switzerland,Monrovia,7782,Mediterranean Shipping Company S.A. (MSC),Switzerland,Mediterranean Shipping Company S.A. (MSC),Switzerland,Asira Oceanway Limited,Liberia,MSC Shipmanagement Limited,Cyprus,—,—,—,—,MSC Shipmanagement Limited,Cyprus,—,—,—,—,9975569,636024507,—,—,10K98MC-C
fully cellular containership,14193177,MSC Pantera,Live,Liberia,41118,2024,"Post Panamax, 5'-8'TEU",101078,Single,5LSJ2,74875,3364,HD Hyundai Heavy Industries Company Limited,South Korea,272.00,258.00,—,42.80,25.00,16.02,8.98,—,Unknown Engine Designer,Mediterranean Shipping Company S.A. (MSC),Switzerland,Monrovia,7782,Mediterranean Shipping Company S.A. (MSC),Switzerland,Mediterranean Shipping Company S.A. (MSC),Switzerland,Marduk Oceanway Limited,Liberia,MSC Shipmanagement Limited,Cyprus,—,—,—,—,MSC Shipmanagement Limited,Cyprus,—,—,—,—,9975557,636024390,—,—,10K98MC-C
fully cellular containership,14198321,Meratus Karimun,Live,Niue,3973,2024,"Small Feeder,  -1'TEU",10199,Single,E6BW3,7568,22102-009,"CSSC Guangxi Shipbuilding And Offshore Engineering Co., Ltd",China,124.40,122.00,—,22.80,8.40,6.30,2.22,—,Unknown Engine Designer,PT Meratus Line,Indonesia,Alofi,693,PT Meratus Line,Indonesia,PT Meratus Line,Indonesia,PT Meratus Line,Indonesia,PT Meratus Line,Indonesia,—,—,—,—,—,—,—,—,—,—,1046489,542735110,2560,3433,6RT-FLEX48T-D
fully cellular containership,14199253,Zhong Yuan Hai Yun Lu Shui 02,Live,China,—,2023,"Small Feeder,  -1'TEU",9951,Single,BPLH5,8261,N998,COSCO SHIPPING Heavy Industry Company Limited,Zhenjiang,120.00,—,23.00,—,—,—,—,—,Unknown Engine Designer,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,—,700,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,"COSCO Shanghai COSCO Green Water Shipping Co., Ltd.",People's Republic of China,"COSCO Shanghai COSCO Green Water Shipping Co., Ltd.",People's Republic of China,—,—,—,—,"COSCO Shanghai COSCO Green Water Shipping Co., Ltd.",People's Republic of China,—,—,—,—,1029572,413571330,—,—,—
fully cellular containership,142,Moreton Bay,Dead,U.K.,10432,1969,"Feeder, 1'-2'TEU",28341,Single,—,24699,—,—,Germany,217.00,205.75,28.96,28.96,15.93,10.83,5.10,—,Unknown Engine Designer,P & O Nedlloyd C.L.,—,—,1414,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6913077,—,22371,30000,UNKNOWN
fully cellular containership,14206957,FENG HAI,Live,Panama,—,2022,Unknown size,24000,Single,3E5183,15502,—,—,"",—,—,—,—,—,—,—,—,—,AIS Unknown,—,Panama,—,—,—,—,—,AIS Unknown,—,—,—,—,—,—,—,—,—,—,—,—,—,1043762,352003531,—,—,—
fully cellular containership,14208432,Yan Zhan 226,Live,China,19982,—,Unknown size,59354,Single,BPOV5,35683,—,—,"",200.00,195.00,30.00,—,18.00,12.60,5.23,—,Unknown Engine Designer,COSCO Shipping Development Company Limited,People's Republic of China,Xiamen,—,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Development Company Limited,People's Republic of China,COSCO Shipping Development (Tianjin) Leasing Company Limited,People's Republic of China,Xiamen Yanshengshun Shipping Company Limited,People's Republic of China,Xiamen Yanzhan Shipping Company Limited,People's Republic of China,—,—,Xiamen Yanshengshun Shipping Company Limited,People's Republic of China,—,—,—,—,,414929000,—,—,—
fully cellular containership,14208633,Tian Xiang 78,Live,China,17510,—,Unknown size,51201,Single,BPJF7,31269,—,—,"",199.00,193.60,32.00,—,17.00,11.90,4.93,—,Unknown Engine Designer,Xiamen Yantianxiang Shipping Company Limited,People's Republic of China,Xiamen,—,Xiamen Yantianxiang Shipping Company Limited,People's Republic of China,Xiamen Yantianxiang Shipping Company Limited,People's Republic of China,Xiamen Yantianxiang Shipping Company Limited,People's Republic of China,Xiamen Yantianxiang Shipping Company Limited,People's Republic of China,—,—,—,—,Xiamen Yantianxiang Shipping Company Limited,People's Republic of China,—,—,—,—,,414882000,—,—,UNKNOWN
fully cellular containership,14214852,Kawa Hengsheng,Live,Panama,11079,2024,Unknown size,31539,Single,3E6791,19785,—,—,"",174.00,170.00,27.00,—,14.00,10.10,3.90,—,Unknown Engine Designer,Unknown Owners,—,Panama,—,Unknown Owners,—,Unknown Owners,—,Bengbu Cargo Shipping Company Limited,People's Republic of China,Bengbu Cargo Shipping Company Limited,People's Republic of China,—,—,—,—,Bengbu Cargo Shipping Company Limited,People's Republic of China,—,—,—,—,1048669,352004502,—,—,UNKNOWN
fully cellular containership,14220554,Meratus Cilacap,Live,Indonesia,1579,2024,Unknown size,5637,Single,YDKQ3,5262,—,—,"",109.80,107.30,—,18.50,9.00,4.90,3.67,—,Unknown Engine Designer,PT Meratus Line,Indonesia,Tanjung Perak,—,PT Meratus Line,Indonesia,PT Meratus Line,Indonesia,PT Meratus Line,Indonesia,PT Meratus Line,Indonesia,—,—,—,—,—,—,—,—,—,—,1015246,525125042,—,—,UNKNOWN
fully cellular containership,142206,Seven Seas,Dead,Honduras,8543,1980,"Feeder, 1'-2'TEU",21569,Double Hull,—,16951,466,Emder Werft und Dockbetriebe GmbH (EWD),Emden,164.00,152.03,28.52,28.00,15.83,10.33,5.50,MAN Energy Solutions SE,MAN Energy Solutions SE,C& Line,—,San Lorenzo,1253,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7910890,—,10783,14460,K7SZ70/125BL
fully cellular containership,142211,Star Rider,Dead,Cambodia,3018,1980,"Small Feeder,  -1'TEU",7180,Single,—,5378,796,J.J. Sietas Shipbuilding GmbH & Company KG,Hamburg,126.00,115.53,18.05,18.00,8.70,6.51,2.19,Fried. Krupp AG Hoesch-Krupp,Mak Motoren GmbH & Company KG,Turkish Breakers,—,Phnom Penh,508,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7928744,—,2983,4000,8M552AK
fully cellular containership,14225537,CA Shanghai,Live,Liberia,7877,2024,"Feeder, 1'-2'TEU",24461,Single,5LKM2,17871,H2483,CSSC Huangpu Wenchong Shipbuilding Company Limited,Huangpu,166.92,164.00,27.64,27.50,14.50,10.00,4.50,—,Unknown Engine Designer,Industrial Bank Financial Leasing Company Limited,People's Republic of China,Monrovia,1640,Industrial Bank Company Limited,People's Republic of China,Industrial Bank Financial Leasing Company Limited,People's Republic of China,IBFL No Eleven (Tianjin) Shipping Leasing Company Limited,People's Republic of China,Shanghai ASL Shipmanagement Company Limited,People's Republic of China,CA Shipping Company Limited,"Hong Kong, S.A.R., China",—,—,Shanghai ASL Shipmanagement Company Limited,People's Republic of China,—,—,—,—,9987574,636022791,—,—,6S60ME-C8
fully cellular containership,142303,Montserrat,Dead,St. Kitts-Nevis,8341,1981,"Feeder, 1'-2'TEU",19876,Double Bottom,—,17357,181/01,Stocznia Szczecinska Nowa Sp. z o.o.,Szczecin,164.62,163.40,25.30,25.30,13.40,9.98,3.42,Zaklady Przemyslu Metalowego H. Cegielski S.A.,Sulzer Turbomachinery Services,Indian Breakers,—,—,1072,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7826879,—,11335,15200,8RND68M
fully cellular containership,142361,Apollon I,Dead,Panama,10571,1980,"Feeder, 1'-2'TEU",28904,Single,—,24804,292,Onomichi Shipbuilding Company Limited,Onomichi,202.00,186.49,30.08,30.08,16.21,11.23,4.98,Ishikawajima-Harima Heavy Industries Company Limited,Sulzer Turbomachinery Services,Chinese Breakers,—,Panama,1894,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7900833,—,16372,22260,7RND90M
fully cellular containership,142367,YM Ocean,Dead,St. Kitts-Nevis,10586,1980,"Feedermax, 2'-3'TEU",31208,Single,—,29872,44,CSBC Corporation Taiwan,Kaohsiung,210.00,196.02,32.20,32.20,18.70,15.52,3.18,Ishikawajima-Harima Heavy Industries Company Limited,Sulzer Turbomachinery Services,Indian Breakers,—,—,2054,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7810923,—,21342,28620,9RND90M
