LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
vehicle carrier,733129,Silver Queen,Live,Panama,14106,2009,30'-50'gt,11373,Single,3E3429,47020,2074,Yangfan Group Company Limited,Zhoushan,182.80,170.20,32.17,31.50,12.80,8.75,4.05,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Doun Kisen Company Limited (Doun Kisen KK),Japan,Panama,—,Doun Kisen Company Limited (Doun Kisen KK),Japan,Doun Kisen Company Limited (Doun Kisen KK),Japan,Mi-Das Line SA,Panama,Sallaum Lines DMCC,United Arab Emirates,Vinfast Trading & Production JSC Joint Stock Company,Vietnam,—,—,Sallaum Lines DMCC,United Arab Emirates,—,—,—,—,9427938,352001162,14220,16433,9S50MC-C
vehicle carrier,733130,Viking Paglia,Live,Marshall Islands,14551,2010,30'-50'gt,12909,Single,V7A5950,47057,2075,Yangfan Group Company Limited,Zhoushan,182.91,170.20,32.00,31.50,12.80,8.75,4.05,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Gram Car Carriers AS,Norway,Majuro,—,Mediterranean Shipping Company S.A. (MSC),Switzerland,Gram Car Carriers AS,Norway,Gram Car Carriers Shipowning AS,Norway,Reederei F. Laeisz GmbH,Germany,Paglia Shipping Corporation,Liberia,—,—,Reederei F. Laeisz GmbH,Germany,—,—,—,—,9427940,538010369,12087,16433,9S50MC-C
vehicle carrier,733131,Pagna,Live,Marshall Islands,14117,2010,30'-50'gt,11315,Single,V7A7382,47057,2076,Yangfan Group Company Limited,Zhoushan,182.90,170.20,32.00,31.50,12.80,8.75,4.05,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,TB Marine-Hamburg GmbH,Germany,Majuro,—,TB Marine-Hamburg GmbH,Germany,TB Marine-Hamburg GmbH,Germany,ms Pagna GmbH & Company KG,Germany,Reederei F. Laeisz GmbH,Germany,Pagna Shipping Limited,Gibraltar,—,—,Reederei F. Laeisz GmbH,Germany,—,—,—,—,9427952,538090644,12087,16433,9S50MC-C
vehicle carrier,74025,Zim Car,Dead,Cyprus,14142,1976,30'-50'gt,15305,Single,—,34613,—,—,Japan,197.00,184.00,28.00,28.00,12.05,9.02,3.03,—,Unknown Engine Designer,Ofer,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7429956,—,17300,23200,UNKNOWN
vehicle carrier,7418498,Adria Ace,Live,Bahamas,22395,2009,30'-50'gt,12300,Single,C6XA8,41009,479,Uljanik Brodogradiliste d.d.,Pula,176.00,165.00,31.10,31.10,30.03,8.77,21.26,Uljanik Brodogradiliste d.d.,B&W Diesel A/S,Ray Car Carriers Limited,Isle of Man,Nassau,—,Ray Shipping Limited,Israel,Ray Car Carriers Limited,Isle of Man,Adria Maritime Limited,Isle of Man,Stamco Ship Management Company Limited,Greece,—,—,—,—,Stamco Ship Management Company Limited,Greece,—,—,—,—,9446881,311003900,12640,17185,8S50MC-C
vehicle carrier,74520,Vittoriosa,Dead,Malta,9882,1976,-30'gt,7322,Double Bottom,—,15507,—,—,Japan,120.00,113.50,23.00,23.00,7.95,6.72,1.23,Pielstick (Blohm & Voss) Semt,Semt Pielstick SA,Mikonos S.,—,Valletta,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7426057,—,6693,8975,14PC2-5V-400
vehicle carrier,7469570,Mediterranean Sea,Live,Marshall Islands,14264,2010,30'-50'gt,14775,Single,V7FX5,46800,XSI404G,Xiamen Shipbuilding Industry Company Limited,Xiamen,182.80,170.20,31.74,31.50,19.26,9.00,10.26,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Gram Car Carriers AS,Norway,Majuro,—,Mediterranean Shipping Company S.A. (MSC),Switzerland,Gram Car Carriers AS,Norway,Gram Car Carriers Shipowning AS,Norway,Lauterjung Shipmanagement GmbH & Company KG,Germany,—,—,—,—,Lauterjung Shipmanagement GmbH & Company KG,Germany,—,—,—,—,9451006,538007768,14220,16433,9S50MC-C
vehicle carrier,750499,Dionysos Leader,Live,Japan,18897,2009,50'+ gt,21438,Single,7JFW,62993,3623,Shin Kurushima Toyohashi Shipbuilding Company Limited,Toyohashi,199.94,190.00,—,32.26,24.12,10.33,24.47,—,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Tokyo,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,NYK RORO Shipping,Japan,—,—,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,9426350,432722000,15540,17959,8UEC60LSII
vehicle carrier,750500,Daedalus Leader,Live,Japan,18897,2009,50'+ gt,21423,Single,7JGF,62993,3625,Shin Kurushima Toyohashi Shipbuilding Company Limited,Toyohashi,199.94,190.00,—,32.26,24.12,10.33,24.47,Kobe Hatsudoki,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Tokyo,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,Kawasaki Australia Proprietary Limited,Australia,—,—,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,9426362,432729000,15540,17959,8UEC60LSII
vehicle carrier,750501,Pleiades Leader,Live,Japan,18898,2009,50'+ gt,21462,Single,7JGE,62994,3626,Shin Kurushima Toyohashi Shipbuilding Company Limited,Toyohashi,199.94,190.00,—,32.26,24.12,10.33,27.08,Kobe Hatsudoki,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Tokyo,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,9426374,432734000,15540,17959,8UEC60LSII
vehicle carrier,750506,Marguerite Ace,Live,Panama,18543,2009,50'+ gt,17237,Single,3EQH,60067,3627,Shin Kurushima Toyohashi Shipbuilding Company Limited,Toyohashi,199.99,192.00,—,32.26,21.17,9.73,11.44,Kobe Hatsudoki,Mitsubishi Heavy Industries Limited,Osaka Shipping Company Limited (Osaka Senpaku KK),Japan,Panama,—,Osaka Shipping Company Limited (Osaka Senpaku KK),Japan,Osaka Shipping Company Limited (Osaka Senpaku KK),Japan,Golden Helm Shipping Company S.A.,Panama,Osaka Fleet Company Limited,Japan,—,—,—,—,Osaka Fleet Company Limited,Japan,—,—,—,—,9426386,372158000,15090,17440,8UEC60LSII
vehicle carrier,750507,Lake Fuxian,Live,Liberia,18651,2009,50'+ gt,17043,Single,A8UC7,60387,5511,Shin Kurushima Dockyard Company Limited,Onishi,199.99,—,—,32.26,21.20,9.73,26.07,Mitsui Engineering & Shipbuilding Company Limited,Unknown Engine Designer,Kitaura Kaiun K.K.,Japan,Monrovia,—,Kitaura Kaiun K.K.,Japan,Kitaura Kaiun K.K.,Japan,KS Navigation S.A.,Panama,Eastern Pacific Shipping (UK) Limited,United Kingdom,—,—,—,—,Eastern Pacific Shipping (UK) Limited,United Kingdom,—,—,—,—,9494905,636014472,15090,20516,7S60MC-C8
vehicle carrier,752143,Spring Sky,Live,Marshall Islands,8075,2010,-30'gt,9301,Single,V7A5966,25745,1061,Yamanishi Shipbuilding & Iron Works Incorporated,Ishinomaki,165.03,154.00,—,26.00,12.00,7.72,4.28,Makita Corporation,B&W Diesel A/S,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Majuro,—,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",White Heather Shipping S.A.,"Hong Kong, S.A.R., China",Cido Shipping (Korea) Company Limited,Republic of Korea,Cido Car Carrier Service Company Limited,"Hong Kong, S.A.R., China",—,—,Cido Shipping (Korea) Company Limited,Republic of Korea,—,—,—,—,9427550,538010380,8640,9476,8S42MC
vehicle carrier,752145,Spring Wind,Live,Marshall Islands,8075,2010,-30'gt,9274,Single,V7A5969,25745,1061,Yamanishi Shipbuilding & Iron Works Incorporated,Ishinomaki,165.03,154.00,—,26.00,12.00,7.72,4.28,Makita Corporation,B&W Diesel A/S,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Majuro,—,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Dynamic Boxer Shipping S.A.,Panama,Cido Shipping (Korea) Company Limited,Republic of Korea,Cido Car Carrier Service Company Limited,"Hong Kong, S.A.R., China",—,—,Cido Shipping (Korea) Company Limited,Republic of Korea,—,—,—,—,9427562,538010383,8640,9476,8S42MC
vehicle carrier,752987,Siem Curie,Live,Singapore,13143,2009,30'-50'gt,15154,Single,9V9994,43810,1132,Mitsubishi Heavy Industries Limited Shipbuilding,Shimonoseki,180.00,174.34,—,30.00,13.10,9.22,3.88,Mitsubishi Heavy Industries Limited Shipbuilding,Mitsubishi Heavy Industries Limited,Siem Shipping Norway AS,Norway,Singapore,—,Siem Industries Incorporated (Siem Industries S.A.),Cayman Islands,Siem Shipping Norway AS,Norway,Siem Shipowning I Norway AS,Norway,Siem Car Carriers Private Limited,Republic of Singapore,—,—,—,—,Siem Car Carriers Private Limited,Republic of Singapore,—,—,—,—,9434319,563241700,11560,15707,8UEC50LSII
vehicle carrier,752988,Sebring,Live,Malta,13143,2009,30'-50'gt,15154,Single,9HA5344,43810,1133,Mitsubishi Heavy Industries Limited Shipbuilding,Shimonoseki,180.00,171.70,—,30.00,20.13,9.22,21.72,Mitsubishi Heavy Industries Limited Shipbuilding,Mitsubishi Heavy Industries Limited,Vroon B.V.,Netherlands,Valletta,—,Vroon B.V.,Netherlands,Vroon B.V.,Netherlands,Sebring Shipping Limited,Bermuda,Fleet Management Limited,"Hong Kong, S.A.R., China",—,—,—,—,Fleet Management Limited,"Hong Kong, S.A.R., China",—,—,—,—,9434321,215876000,11560,13752,8UEC50LSII
vehicle carrier,754539,Carrera,Live,U.K.,14217,2008,30'-50'gt,12315,Single,2AGI2,46800,XSI404C,Xiamen Shipbuilding Industry Company Limited,Xiamen,182.80,170.68,31.53,31.50,12.80,9.02,3.78,—,B&W Diesel A/S,Zodiac Maritime Limited,United Kingdom,London,—,Zodiac Group Monaco SAM,Monaco,Zodiac Maritime Limited,United Kingdom,Brabham Navigation Incorporated,British Virgin Islands,Zodiac Maritime Limited,United Kingdom,—,—,—,—,Zodiac Maritime Limited,United Kingdom,—,—,—,—,9432880,235059376,12087,16433,9S50MC-C
vehicle carrier,754543,Lake Wanaka,Live,Liberia,14217,2008,30'-50'gt,12300,Single,D5EZ8,47168,XSI404D,Xiamen Shipbuilding Industry Company Limited,Xiamen,182.80,170.68,31.53,31.50,31.80,9.02,22.78,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Royal Bank Leasing Limited,United Kingdom,Monrovia,—,Natwest Group  Public Limited Company,United Kingdom,Royal Bank Leasing Limited,United Kingdom,Lombard Corporate Finance (December 3) Limited,United Kingdom,Eastern Pacific Shipping (UK) Limited,United Kingdom,—,—,—,—,Eastern Pacific Shipping (UK) Limited,United Kingdom,—,—,—,—,9432892,636016206,14220,16433,9S50MC-C
vehicle carrier,75554,Pacific Rider,Dead,Chile,7314,1976,-30'gt,11458,Single,—,24381,188,NHI Company Limited,Toyama,169.00,160.00,26.40,26.40,12.07,8.02,4.05,—,MAN Energy Solutions SE,Chinese Breakers,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7524110,—,10440,14000,14V52/55A
vehicle carrier,755935,Glovis Cardinal,Live,South Korea,26924,2012,50'+ gt,22342,Single,D7GV,60559,D-1003,Hengli Shipping (Dalian) Company Limited,Wafangdian,199.10,188.22,32.26,32.26,13.46,11.22,2.24,STX Engine Company Limited,B&W Diesel A/S,Hyundai Glovis Company Limited,Republic of Korea,Jeju,—,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,9419759,441304000,14244,19101,6S60MC-C
vehicle carrier,755940,Dong-A Metis,Live,Panama,27647,2010,50'+ gt,22582,Single,3FIR7,60396,D-1001,Hengli Shipping (Dalian) Company Limited,Wafangdian,199.10,190.50,—,32.26,14.30,11.22,3.08,STX Engine Company Limited,B&W Diesel A/S,Dong-A Tanker Corporation (DAT),Republic of Korea,Panama,—,Pine Tree Investment & Management Company Limited,Republic of Korea,Dong-A Tanker Corporation (DAT),Republic of Korea,DAT Metis Maritime S.A.,Panama,KMARIN Ocean Services Corporation (KOSCO),Republic of Korea,—,—,—,—,KMARIN Ocean Services Corporation (KOSCO),Republic of Korea,—,—,—,—,9419747,372997000,14244,19366,6S60MC-C
vehicle carrier,756604,Neptune Horizon,Live,Malta,11013,2010,30'-50'gt,10900,Single,9HA3929,36711,8035,HD Hyundai Mipo Company Limited,Ulsan,168.00,158.00,—,28.00,14.00,7.80,6.20,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Valletta,—,Travlos family,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Sea Star Company Limited,Malta,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Wet,Open Loop (Hybrid Ready),ME Production,Retrofit,9451721,256488000,11620,15799,7S50MC-C
vehicle carrier,756694,Glovis Cougar,Live,South Korea,26896,2012,50'+ gt,22532,Single,D7CG,60559,D-1004,Hengli Shipping (Dalian) Company Limited,Dalian,199.10,188.22,—,32.26,19.65,11.22,8.43,STX Engine Company Limited,B&W Diesel A/S,Hyundai Glovis Company Limited,Republic of Korea,Jeju,—,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,9451898,441302000,14244,19101,6S60MC-C
vehicle carrier,757372,Morning Lady,Live,South Korea,25275,2010,50'+ gt,27343,Single,D8ML,70853,2053,HD Hyundai Heavy Industries Company Limited,Ulsan,232.38,220.60,32.30,32.26,20.11,9.00,11.11,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Jeju,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,EUKOR Car Carriers Incorporated,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9445980,441467000,—,—,7S60MC-C
vehicle carrier,757377,Morning Laura,Live,South Korea,25396,2010,50'+ gt,27297,Single,D8MO,70853,2054,HD Hyundai Heavy Industries Company Limited,Ulsan,232.38,220.60,32.30,32.26,20.11,9.00,11.11,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Jeju,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,EUKOR Car Carriers Incorporated,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9445992,441120000,—,—,7S60MC-C
vehicle carrier,757378,Morning Lena,Live,South Korea,25275,2010,50'+ gt,27295,Double Bottom,D7MI,70853,H-2055,HD Hyundai Heavy Industries Company Limited,Ulsan,232.38,220.60,32.30,32.26,20.11,10.02,10.09,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Jeju,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,EUKOR Car Carriers Incorporated,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9446001,441115000,15820,21215,7S60MC-C
vehicle carrier,757379,Morning Lily,Live,Panama,25275,2011,50'+ gt,27283,Single,3FDI5,70853,2056,HD Hyundai Heavy Industries Company Limited,Ulsan,232.38,220.60,32.30,32.26,32.64,10.02,23.64,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Panama,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,Lily International Maritime S.A.,Panama,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9446013,372627000,—,—,7S60MC-C
vehicle carrier,758365,Tokyo Car,Live,Liberia,14217,2008,30'-50'gt,12280,Single,D5FF4,46800,XSI404E,Xiamen Shipbuilding Industry Company Limited,Xiamen,182.80,170.68,31.53,31.50,31.80,9.00,22.80,—,B&W Diesel A/S,Zodiac Maritime Limited,United Kingdom,Monrovia,—,Zodiac Group Monaco SAM,Monaco,Zodiac Maritime Limited,United Kingdom,Roptin Shipping Incorporated,British Virgin Islands,Zodiac Maritime Limited,United Kingdom,—,—,—,—,Zodiac Maritime Limited,United Kingdom,—,—,—,—,9432907,636016248,14220,16433,9S50MC-C
vehicle carrier,758367,Lake Como,Live,Liberia,14217,2009,30'-50'gt,12322,Single,5LBE7,47168,XSI404F,Xiamen Shipbuilding Industry Company Limited,Xiamen,182.80,170.20,31.53,31.50,31.80,9.00,22.80,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Eastern Pacific Shipping Private Limited,Republic of Singapore,Monrovia,—,Quantum Pacific Group,Monaco,Eastern Pacific Shipping Private Limited,Republic of Singapore,Kosted Shipping Incorporated,Liberia,Eastern Pacific Shipping (UK) Limited,United Kingdom,Mitsui O.S.K. Lines Limited (MOL),Japan,—,—,Eastern Pacific Shipping (UK) Limited,United Kingdom,—,—,—,—,9432919,636020885,14220,16433,9S50MC-C
vehicle carrier,759773,Neptune Kefalonia,Live,Malta,11071,2009,30'-50'gt,11010,Double Hull,9HA2117,36902,8021,HD Hyundai Mipo Company Limited,Ulsan,169.59,158.02,28.02,28.00,30.56,8.72,21.86,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Valletta,—,Travlos family,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Thales Shipping Company Limited,Malta,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Wet,Open Loop (Hybrid Ready),ME Production,Retrofit,9438717,215588000,11060,12782,7S50MC-C
vehicle carrier,759775,Neptune Ithaki,Live,Malta,11071,2010,30'-50'gt,11010,Single,9HA2213,36902,8022,HD Hyundai Mipo Company Limited,Ulsan,169.59,158.00,28.02,28.00,30.56,8.72,21.86,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Valletta,—,Travlos family,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Anaximander Shipping Company Limited,Malta,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Wet,Open Loop (Hybrid Ready),ME Production,Retrofit,9440083,215587000,9401,12782,7S50MC-C
vehicle carrier,759780,Neptune Odyssey,Live,Malta,11071,2010,30'-50'gt,11418,Single,9HA2350,36902,8023,HD Hyundai Mipo Company Limited,Ulsan,169.59,158.02,28.02,28.00,30.56,8.72,21.86,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Eryx Limited,Greece,Valletta,—,Sarlis Group,Greece,Eryx Limited,Greece,Socrates Navigation Company Limited,Malta,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Wet,Open Loop (Hybrid Ready),ME Production,Retrofit,9440095,248406000,11060,12782,7S50MC-C
vehicle carrier,759784,Neptune Iliad,Live,Malta,11071,2010,30'-50'gt,11409,Single,9HA2406,36902,8024,HD Hyundai Mipo Company Limited,Ulsan,169.58,—,28.02,28.00,30.56,8.72,21.84,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Valletta,—,Travlos family,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Plato Navigation Company Limited,Malta,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Wet,Open Loop (Hybrid Ready),ME Production,Retrofit,9440100,248549000,11060,12782,7S50MC-C
vehicle carrier,759799,Neptune Hellas,Live,Malta,11013,2009,30'-50'gt,10900,Single,9HA3957,36790,8032,HD Hyundai Mipo Company Limited,Ulsan,169.06,158.00,28.03,28.01,30.65,8.70,21.95,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Valletta,—,Travlos family,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Sea Harmony Company Limited,Malta,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Wet,Open Loop (Hybrid Ready),ME Production,Retrofit,9440148,256575000,11620,15799,7S50MC-C
vehicle carrier,759803,Trans Future 8,Live,Panama,8627,2010,-30'gt,6220,Single,3EZG6,28755,1138,Mitsubishi Heavy Industries Limited Shipbuilding,Shimonoseki,165.00,157.00,—,27.60,18.93,6.52,17.63,Mitsubishi Heavy Industries Limited Shipbuilding,Mitsubishi Heavy Industries Limited,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Panama,—,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Feng Li Maritime Corporation & Star Bulk Carrier Company S.A.,Panama,Kagoshima Senpaku Kaisha Limited,Japan,—,—,—,—,Kagoshima Senpaku Kaisha Limited,Japan,—,—,—,—,9477701,371320000,11935,16179,7UEC52LSE
vehicle carrier,759804,Neptune Kallos,Live,Malta,11013,2010,30'-50'gt,11215,Single,9HA5657,36711,8033,HD Hyundai Mipo Company Limited,Ulsan,168.00,158.00,—,28.00,30.65,8.72,21.93,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Valletta,—,Travlos family,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Periander Shipping Company Limited,Marshall Islands,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,9442122,256010000,11620,15799,7S50MC-C
vehicle carrier,759807,Dignity Leader,Live,Bahamas,19972,2010,50'+ gt,20589,Single,C6WY6,58767,8036,HD Hyundai Mipo Company Limited,Ulsan,199.95,191.00,32.29,32.26,35.00,10.02,24.98,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Ray Car Carriers Limited,Isle of Man,Nassau,—,Ray Shipping Limited,Israel,Ray Car Carriers Limited,Isle of Man,Dignity Maritime Limited,Isle of Man,Stamco Ship Management Company Limited,Greece,—,—,—,—,Stamco Ship Management Company Limited,Greece,—,—,—,—,9441506,311002900,11387,15270,7S50MC-C
vehicle carrier,759810,Horizon Ray,Live,Bahamas,19972,2010,50'+ gt,20434,Single,C6YO9,58767,8037,HD Hyundai Mipo Company Limited,Ulsan,199.95,191.00,32.29,32.26,35.00,10.02,24.98,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Ray Car Carriers Limited,Isle of Man,Nassau,—,Ray Shipping Limited,Israel,Ray Car Carriers Limited,Isle of Man,Horizon Maritime Limited,Isle of Man,Stamco Ship Management Company Limited,Greece,—,—,—,—,Stamco Ship Management Company Limited,Greece,—,—,—,—,9441520,311040600,14506,19453,7S60MC-C
vehicle carrier,759854,Heroic Leader,Live,Bahamas,19972,2011,50'+ gt,20434,Single,C6ZD2,58767,8040,HD Hyundai Mipo Company Limited,Ulsan,199.95,191.00,32.29,32.26,35.00,10.02,24.98,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Ray Car Carriers Limited,Isle of Man,Nassau,—,Ray Shipping Limited,Israel,Ray Car Carriers Limited,Isle of Man,Heroic Ray Limited,Bahamas,Stamco Ship Management Company Limited,Greece,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,—,—,Stamco Ship Management Company Limited,Greece,—,—,—,—,9441570,311052700,14506,19453,7S60MC-C
vehicle carrier,759855,Harmony Leader,Live,Bahamas,19972,2011,50'+ gt,20434,Single,C6YP3,58767,8039,HD Hyundai Mipo Company Limited,Ulsan,199.95,191.00,32.29,32.26,35.00,10.02,24.98,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Ray Car Carriers Limited,Isle of Man,Nassau,—,Ray Shipping Limited,Israel,Ray Car Carriers Limited,Isle of Man,Harmony Maritime Limited,Isle of Man,Stamco Ship Management Company Limited,Greece,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,—,—,Stamco Ship Management Company Limited,Greece,—,—,—,—,9441568,311040800,14506,19453,7S60MC-C
vehicle carrier,759856,Glovis Clipper,Live,Bahamas,19972,2012,50'+ gt,20434,Single,C6ZE8,58767,8041,HD Hyundai Mipo Company Limited,Ulsan,199.99,191.00,32.29,32.26,35.00,10.02,24.98,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Ray Car Carriers Limited,Isle of Man,Nassau,—,Ray Shipping Limited,Israel,Ray Car Carriers Limited,Isle of Man,Clipper Maritime Limited,Isle of Man,Stamco Ship Management Company Limited,Greece,Hyundai Glovis Company Limited,Republic of Korea,—,—,Stamco Ship Management Company Limited,Greece,—,—,—,—,9441582,311054400,14506,19453,7S60MC-C
