Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
CSSC Huangpu Wenchong,asphalt tanker,China,CSSC Huangpu Wenchong Shipbuilding Company Limited,14536486,Reported Order,Unknown,-,1'+ dwt,9000,Single,-,-,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Development Company Limited,People's Republic of China,COSCO Shipping Development (Hainan) Company Limited,People's Republic of China,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,COSCO Shipping Development Company Limited,People's Republic of China,-,-,-,-,-,COSCO Shipping Development Company Limited,People's Republic of China,-,-
CSSC Huangpu Wenchong,asphalt tanker,China,CSSC Huangpu Wenchong Shipbuilding Company Limited,14536487,Reported Order,Unknown,-,1'+ dwt,9000,Single,-,-,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Development Company Limited,People's Republic of China,COSCO Shipping Development (Hainan) Company Limited,People's Republic of China,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,COSCO Shipping Development Company Limited,People's Republic of China,-,-,-,-,-,COSCO Shipping Development Company Limited,People's Republic of China,-,-
Yard Fujian Mawei,asphalt tanker,China,Fujian Mawei Shipbuilding Limited,14546379,Reported Order,Unknown,-,1'+ dwt,9000,Single,-,7000,-,119.80,-,-,21.20,-,-,Unknown Engine Designer,-,-,Unknown Owners,-,Unknown Owners,-,Unknown Owners,-,-,-,-,-,-,-,11.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-,-,-,-,Unknown Owners,-,-,-
Yard Fujian Mawei,asphalt tanker,China,Fujian Mawei Shipbuilding Limited,14546389,Reported Order,Unknown,-,1'+ dwt,9000,Single,-,7000,-,119.80,-,-,21.20,-,-,Unknown Engine Designer,-,-,Unknown Owners,-,Unknown Owners,-,Unknown Owners,-,-,-,-,-,-,-,11.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-,-,-,-,Unknown Owners,-,-,-
Asphalt Serenity,asphalt tanker,China,Zhejiang Donghong Shipbuilding Company Limited,14601905,Launched,Liberia,4238,1'+ dwt,16300,Double Hull,-,14129,DH202411,144.90,142.00,26.20,26.20,7.90,5.10,Unknown Engine Designer,-,-,-,-,-,-,Star Energy Singapore Privated Limited,Republic of Singapore,-,-,-,-,1102908,-,13.00,-,-,-,-,-,-,-,-,UNKNOWN,-,Bureau Veritas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Star Energy Singapore Privated Limited,Republic of Singapore,-,-
Alpen Aurora,asphalt tanker,-,Hubei Hechuang Heavy Industry Company Limited,14623465,On Order,Sierra Leone,-,1'+ dwt,13000,Single,-,10473,HC-A2329,146.10,-,22.00,-,8.20,2.90,Unknown Engine Designer,-,-,Government of United Arab Emirates,United Arab Emirates,United Arab Emirates Navy,United Arab Emirates,United Arab Emirates Navy,United Arab Emirates,-,-,-,-,1095064,-,11.10,-,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,United Arab Emirates Navy,United Arab Emirates,-,-,-,-,-,United Arab Emirates Navy,United Arab Emirates,-,-
Chengxi Yangzhou Cx5413,asphalt tanker,-,Chengxi Shipyard Company Limited,14623534,On Order,Marshall Islands,-,1'+ dwt,17700,Single,-,14500,CX5413,160.00,-,23.50,-,8.50,4.70,Unknown Engine Designer,-,-,Kumiai Senpaku Company Limited,Japan,Kumiai Senpaku Company Limited,Japan,Kumiai Senpaku Company Limited,Japan,-,-,-,-,1123770,-,13.20,-,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,Kumiai Senpaku Company Limited,Japan,-,-,-,-,-,Kumiai Senpaku Company Limited,Japan,-,-
Yard No.MW518-5 Fujian Mawei,asphalt tanker,China,Fujian Mawei Shipbuilding Limited,14623724,On Order,China,2524,1'+ dwt,9000,Double Hull,-,8412,MW518-5,119.80,-,21.20,21.20,-,-,Unknown Engine Designer,-,-,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Asphalt (Hainan) Company Limited,People's Republic of China,COSCO Shipping Asphalt (Hainan) Company Limited,People's Republic of China,-,-,-,-,1137587,-,11.20,-,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,COSCO Shipping Asphalt (Hainan) Company Limited,People's Republic of China,-,-,-,-,-,COSCO Shipping Asphalt (Hainan) Company Limited,People's Republic of China,-,-
Yard No.MW518-6 Fujian Mawei,asphalt tanker,China,Fujian Mawei Shipbuilding Limited,14623725,On Order,China,2524,1'+ dwt,9000,Double Hull,-,8412,MW518-6,119.80,-,21.20,21.20,-,-,Unknown Engine Designer,-,-,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Asphalt (Hainan) Company Limited,People's Republic of China,COSCO Shipping Asphalt (Hainan) Company Limited,People's Republic of China,-,-,-,-,1137599,-,11.20,-,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,COSCO Shipping Asphalt (Hainan) Company Limited,People's Republic of China,-,-,-,-,-,COSCO Shipping Asphalt (Hainan) Company Limited,People's Republic of China,-,-
Yard No.W23112 Wuhu Anrun,asphalt tanker,Nanhui,Wuhu Shipyard Company Limited,14624660,Launched,Panama,7853,1'+ dwt,36839,Single,-,26175,W23112,179.90,176.90,30.60,30.60,10.40,6.40,Unknown Engine Designer,-,-,Teodor Oceanic DMCC,United Arab Emirates,Teodor Shipping LLC,United Arab Emirates,Teodor Shipping LLC,United Arab Emirates,-,-,-,-,1087110,-,16.80,-,-,-,-,-,-,-,-,UNKNOWN,-,Bureau Veritas,-,-,-,-,-,-,-,-,-,-,Teodor Shipping LLC,United Arab Emirates,-,-,-,-,-,Teodor Shipping LLC,United Arab Emirates,-,-
Zhejiang Donghong Dh2024-12,asphalt tanker,-,Zhejiang Donghong Shipbuilding Company Limited,14624807,Launched,Liberia,-,1'+ dwt,16300,Single,-,14365,DH202412,144.90,142.00,26.20,26.20,7.90,5.10,Unknown Engine Designer,-,-,Vitol Holding BV,Netherlands,Vitol International Shipping Private Limited,Republic of Singapore,Vitol International Shipping Private Limited,Republic of Singapore,-,-,-,-,1102910,-,13.00,-,-,-,-,-,-,-,-,UNKNOWN,-,Bureau Veritas,-,-,-,-,-,-,-,-,-,-,Vitol International Shipping Private Limited,Republic of Singapore,-,-,-,-,-,Vitol International Shipping Private Limited,Republic of Singapore,-,-
AIN SNAN,Compressed Natural Gas Carrier,South Korea,Hanwha Ocean Company Limited,14625563,Launched,Singapore,34600,1'+ dwt,91627,Double Hull,-,155300,2595,294.90,285.60,46.40,46.40,12.50,14.00,Unknown Engine Designer,-,-,Kawasaki Kisen Kaisha Limited and Hyundai Glovis Company Limited,Japan,Kawasaki Kisen Kaisha Limited and Hyundai Glovis Company Limited,Japan,Oryx LNG No 3 Private Limited,Republic of Singapore,-,-,-,-,1069974,-,26.50,-,-,-,-,-,-,-,-,UNKNOWN,-,Bureau Veritas,-,-,-,-,-,-,-,-,-,-,Kawasaki Kisen Kaisha Limited and Hyundai Glovis Company Limited,Japan,-,-,-,-,-,Kawasaki Kisen Kaisha Limited and Hyundai Glovis Company Limited,Japan,-,-
Nabah,asphalt tanker,Yawatahama,Kurinoura Dockyard K.K.,153312,Unconfirmed Existence,Georgia,306,1'+ dwt,1329,Single,4LFV,874,161,64.93,59.52,10.01,10.01,4.30,0.23,Akasaka Diesels Limited,Batumi,-,Bitumen Marine Cargo Forwarding Company,United Arab Emirates,Bitumen Marine Cargo Forwarding Company,United Arab Emirates,Jalawi M.A. Al Qahtani & Mohammad S.M. Al Arifi,United Arab Emirates,Union International Bitumen Co,Jordan,-,-,8103781,-,4.53,1981,-,-,-,-,Akasaka Diesels Limited,1177,1600,A31,-,-,-,-,-,-,2002-03-01T00:00:00,-,-,-,-,-,Bitumen Marine Cargo Forwarding Company,United Arab Emirates,-,-,-,-,-,Bitumen Marine Cargo Forwarding Company,United Arab Emirates,-,-
Fiord,water tanker,Kerch,JSC Zaliv Shipyard,20532,Unconfirmed Existence,Russia,528,1'+ dwt,1660,Single,UBDM,1634,433,83.00,-,12.00,-,4.70,0.60,"Skodaexport, a.s.",Murmansk,-,Northern Transport Refrigeration Company (Sevrybkholodflo),Russian Federation,Northern Transport Refrigeration Company (Sevrybkholodflo),Russian Federation,Northern Transport Refrigeration Company (Sevrybkholodflo),Russian Federation,-,-,-,-,7044354,273515200,5.30,1969,-,-,-,-,CKD Praha DIZ a.s.,1491,2000,8DR43/61-V1,-,-,-,-,-,-,1997-02-01T00:00:00,-,-,-,-,-,Northern Transport Refrigeration Company (Sevrybkholodflo),Russian Federation,-,-,-,-,-,Northern Transport Refrigeration Company (Sevrybkholodflo),Russian Federation,-,-
Hosei Maru No.5,asphalt tanker,Hiroshima,Matsuura Tekko Shipbuilding Company Limited,221073,Unconfirmed Existence,China,-,1'+ dwt,1064,Single,-,578,189,62.00,57.99,9.81,9.81,4.37,0.44,Fuji Diesel Company Limited,-,-,Government of The People's Republic of China,People's Republic of China,Government of The People's Republic of China,People's Republic of China,Government of The People's Republic of China,People's Republic of China,-,-,-,-,6818083,-,4.81,1968,-,-,-,-,Fuji Diesel Company Limited,883,1200,6SD32H,-,-,-,-,-,-,-,-,-,-,-,-,Government of The People's Republic of China,People's Republic of China,-,-,-,-,-,Government of The People's Republic of China,People's Republic of China,-,-
Gleucos,water tanker,Netherlands,T. Van den Beldt Thz. Scheepswerf Voorwaarts,22511,Unconfirmed Existence,Italy,258,-1' dwt,880,Single,ILUQ,490,171,58.00,-,9.40,-,3.70,0.40,Unknown Engine Designer,-,-,Cimiotta Emilio Zola S.r.l.,Italy,Cimiotta Emilio Zola S.r.l.,Italy,Cimiotta Emilio Zola S.r.l.,Italy,-,-,-,-,5299814,-,4.10,1956,-,-,-,-,-,485,650,-,-,-,-,-,-,-,-,-,-,-,-,-,Cimiotta Emilio Zola S.r.l.,Italy,-,-,-,-,-,Cimiotta Emilio Zola S.r.l.,Italy,-,-
Kamada II,edible oil tanker,Kure,Geibi Shipbuilding Industries Company Limited,233264,Unconfirmed Existence,Indonesia,329,1'+ dwt,1539,Single,YEJD,579,252,55.00,51.00,9.00,9.00,4.29,0.21,Daihatsu Diesel Manufacturing Company Limited,Jakarta,-,P.T. Pelayaran Tirta Murni Samudra,Indonesia,P.T. Pelayaran Tirta Murni Samudra,Indonesia,P.T. Pelayaran Tirta Murni Samudra,Indonesia,-,-,-,-,7313638,-,4.50,1973,-,-,-,-,Daihatsu Diesel Manufacturing Company Limited,746,1000,6DSM-22,-,-,-,-,-,-,1995-10-01T00:00:00,-,-,-,-,-,P.T. Pelayaran Tirta Murni Samudra,Indonesia,-,-,-,-,-,P.T. Pelayaran Tirta Murni Samudra,Indonesia,-,-
Teplokhod N-5,water tanker,St. Petersburg,Petrozavod,271675,Unconfirmed Existence,Azerbaijan,232,-1' dwt,473,Single,-,401,5,43.00,-,7.80,-,3.10,0.50,Aabenraa Motorfabrik Heinrich Callesen A/S,-,-,Azerbaijan Caspian Shipping Closed Joint Stock Company (ASCO),Republic of Azerbaijan,Specialized Sea Oil Fleet,Republic of Azerbaijan,Specialized Sea Oil Fleet,Republic of Azerbaijan,-,-,-,-,8884608,-,3.60,1949,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,224,300,R8DV136,-,-,-,-,-,-,-,-,-,-,-,-,Specialized Sea Oil Fleet,Republic of Azerbaijan,-,-,-,-,-,Specialized Sea Oil Fleet,Republic of Azerbaijan,-,-
Nissho Maru No.8,asphalt tanker,Omishima,Nishihara Zosen,292007,Unconfirmed Existence,China,-,-1' dwt,629,Single,-,411,169,54.00,-,9.30,-,4.00,0.70,Unknown Engine Designer,-,-,Government of The People's Republic of China,People's Republic of China,Government of The People's Republic of China,People's Republic of China,Government of The People's Republic of China,People's Republic of China,-,-,-,-,7206201,-,4.70,1970,-,-,-,-,-,895,1200,-,-,-,-,-,-,-,-,-,-,-,-,-,Government of The People's Republic of China,People's Republic of China,-,-,-,-,-,Government of The People's Republic of China,People's Republic of China,-,-
Atsuta Maru No.1,asphalt tanker,Hakata,Murakami Hide Shipbuilding Company Limited,345318,Unconfirmed Existence,China,-,1'+ dwt,1380,Single,-,699,212,69.00,65.03,10.41,10.41,4.27,0.54,Akasaka Diesels Limited,-,-,Government of The People's Republic of China,People's Republic of China,Government of The People's Republic of China,People's Republic of China,Government of The People's Republic of China,People's Republic of China,-,-,-,-,8310372,-,4.81,1983,-,-,-,-,Akasaka Diesels Limited,969,1300,DM28A,-,-,-,-,-,-,-,-,-,-,-,-,Government of The People's Republic of China,People's Republic of China,-,-,-,-,-,Government of The People's Republic of China,People's Republic of China,-,-
Iver Balance,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,3543268,Cancelled Order,Gibraltar,-,1'+ dwt,6100,Double Hull,-,5384,103,109.90,102.00,-,18.20,6.70,3.30,The Hanshin Diesel Works Limited,Gibraltar,-,-,-,-,-,-,-,-,-,-,-,-,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,2501,3400,LH46L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vroon,-,-,-
Iver Beauty,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,3548040,Cancelled Order,Unknown,-,1'+ dwt,6100,Double Hull,-,5384,104,109.90,102.00,-,18.20,6.70,3.30,The Hanshin Diesel Works Limited,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,2501,3400,LH46L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vroon,-,-,-
Iver Best,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,3548041,Cancelled Order,Gibraltar,-,1'+ dwt,6586,Double Hull,-,5836,105,109.90,102.00,-,18.20,6.70,3.30,The Hanshin Diesel Works Limited,Gibraltar,-,-,-,-,-,-,-,-,-,-,-,9455777,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,2942,3945,LH46L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vroon,-,-,-
Iver Bliss,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,3548537,Cancelled Order,Gibraltar,-,1'+ dwt,6100,Double Hull,-,5384,107,109.90,102.00,-,18.20,6.70,3.30,The Hanshin Diesel Works Limited,Gibraltar,-,-,-,-,-,-,-,-,-,-,-,9463102,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,2501,3400,LH46L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vroon,-,-,-
Yard No.108 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,3548774,Cancelled Order,Unknown,-,1'+ dwt,6586,Double Hull,-,5836,108,109.90,102.00,-,18.20,6.70,3.30,The Hanshin Diesel Works Limited,-,-,-,-,-,-,-,-,-,-,-,-,9463114,-,10.00,-,-,-,-,-,-,2942,3945,LH46L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vroon,-,-,-
Petra Benjamin,asphalt tanker,Elmshorn,D.W. Kremer Sohn,51332,Unconfirmed Existence,Belize,536,1'+ dwt,1572,Single,-,1174,1067,68.00,-,10.90,-,4.40,0.30,Deutz AG,Belize City,-,Petra Benjamin Company Limited,Malta,Petra Benjamin Company Limited,Malta,Petra Benjamin Company Limited,Malta,-,-,-,-,5107310,-,4.70,1959,-,-,-,-,Deutz AG,932,1250,RBV6M366,-,-,-,-,-,-,-,-,-,-,-,-,Petra Benjamin Company Limited,Malta,-,-,-,-,-,Petra Benjamin Company Limited,Malta,-,-
Yard No.109 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,6016618,Cancelled Order,Unknown,-,1'+ dwt,6586,Double Hull,-,5836,109,109.90,102.00,-,18.20,6.70,3.30,The Hanshin Diesel Works Limited,-,-,-,-,-,-,-,-,-,-,-,-,9501760,-,10.00,-,-,-,-,-,-,2942,3399,LH46L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vroon,-,-,-
Alex,wine tanker,-,-,6746,Unconfirmed Existence,Cyprus,158,-1' dwt,447,Single,C4WL,272,-,44.00,-,7.10,-,3.30,0.80,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5046968,-,4.10,1946,-,-,-,-,-,224,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vliet Car,-,-,-
Ampelos,water tanker,Netherlands,T. Van den Beldt Thz. Scheepswerf Voorwaarts,75153,Unconfirmed Existence,Italy,265,-1' dwt,908,Single,IJAM,492,170,58.00,-,9.40,-,3.70,0.40,Unknown Engine Designer,Trapani,-,Cimiotta Emilio Zola S.r.l.,Italy,Cimiotta Emilio Zola S.r.l.,Italy,Cimiotta Emilio Zola S.r.l.,Italy,-,-,-,-,5205411,-,4.10,1956,-,-,-,-,Stork-Werkspoor Diesel B.V.,485,650,-,-,-,-,-,-,-,-,-,-,-,-,-,Cimiotta Emilio Zola S.r.l.,Italy,-,-,-,-,-,Cimiotta Emilio Zola S.r.l.,Italy,-,-
Vino,wine tanker,-,-,77363,Unconfirmed Existence,Italy,249,-1' dwt,670,Single,IVJO,493,-,53.00,-,8.50,-,4.10,0.50,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5381459,-,4.60,1949,-,-,-,-,-,447,600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Marnavi,-,-,-
Yard No.111 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,8930090,Cancelled Order,Unknown,-,1'+ dwt,6163,Double Hull,-,5493,111,109.90,102.00,-,18.20,6.70,3.30,HD Hyundai Heavy Industries Company Limited,-,-,-,-,-,-,-,-,-,-,-,-,9531777,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,2942,4000,9H25/33P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Horizon G.,-,-,-
Yard No.112 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,8930091,Cancelled Order,Unknown,-,1'+ dwt,6163,Double Hull,-,5493,112,109.90,102.00,-,18.20,6.70,3.30,HD Hyundai Heavy Industries Company Limited,-,-,-,-,-,-,-,-,-,-,-,-,9531789,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,2942,4000,9H25/33P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Horizon G.,-,-,-
Yard No.113 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,8930092,Cancelled Order,Unknown,-,1'+ dwt,6163,Double Hull,-,5493,113,109.90,102.00,-,18.20,6.70,3.30,HD Hyundai Heavy Industries Company Limited,-,-,-,-,-,-,-,-,-,-,-,-,9531791,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,2942,4000,9H25/33P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Horizon G.,-,-,-
Yard No.114 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,8930094,Cancelled Order,Unknown,-,1'+ dwt,6100,Double Hull,-,5384,114,109.90,102.00,-,18.20,6.70,3.30,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,9531806,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,3400,4623,8H32/40P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Novoship,-,-,-
Yard No.115 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,8930097,Cancelled Order,Unknown,-,1'+ dwt,6100,Double Hull,-,5384,115,109.90,102.00,-,18.20,6.70,3.30,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,9531818,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,3400,4623,8H32/40P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Novoship,-,-,-
Yard No.116 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,8930098,Cancelled Order,Unknown,-,1'+ dwt,6100,Double Hull,-,5384,116,109.90,102.00,-,18.20,6.70,3.30,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,9531820,-,10.00,-,-,-,-,-,The Hanshin Diesel Works Limited,3400,4623,8H32/40P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Novoship,-,-,-
Yard No.117 Geo Marine,asphalt tanker,Masan,Geo Marine Engineering & Shipbuilding Company,8930099,Cancelled Order,Unknown,-,1'+ dwt,6100,Double Hull,-,5384,117,109.90,102.00,-,18.20,6.70,3.30,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,9531832,-,10.00,-,-,-,-,-,HD Hyundai Heavy Industries Company Limited,4000,4623,8H32/40P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vroon,-,-,-
Yard No.282 Lindenau,fruit juice tanker,Kiel,"Lindenau GmbH, Schiffswerft & Maschinenfabrik",9058862,Cancelled Order,Unknown,-,1'+ dwt,36000,Double Hull,-,24000,282,199.99,-,-,32.20,9.70,-,MAN Energy Solutions SE,-,-,-,-,-,-,-,-,-,-,-,-,9535589,-,-,-,-,-,-,-,-,9452,12851,8L58/64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Atlanship,-,-,-
Yard No.281 Lindenau,fruit juice tanker,Kiel,"Lindenau GmbH, Schiffswerft & Maschinenfabrik",9058863,Cancelled Order,Unknown,-,1'+ dwt,36000,Double Hull,-,24000,281,199.90,-,-,32.20,9.70,-,MAN Energy Solutions SE,-,-,-,-,-,-,-,-,-,-,-,-,9535577,-,-,-,-,-,-,-,-,9452,12850,8L58/64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Atlanship,-,-,-
Wideshine 3,asphalt tanker,Yichang,Gezhouba Group Shipyard,9660380,Launched,"Hong Kong, S.A.R., China",1670,1'+ dwt,6000,Double Hull,VREJ6,5566,GMSC-088,106.84,101.50,-,17.60,6.50,3.60,Yanmar Diesel Engine Company Limited,Hong Kong,-,-,-,-,-,-,-,-,-,-,-,9532056,-,10.10,-,-,-,-,-,-,3310,3825,8N330-EN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Hong Guang,-,-,-
Tasco Delta,asphalt tanker,Hakata,Murakami Hide Shipbuilding Company Limited,100074,Dead,Thailand,870,1'+ dwt,3334,Double Bottom,-,1997,132,85.00,-,12.60,12.60,5.40,1.60,The Hanshin Diesel Works Limited,Bangkok,-,-,-,-,-,-,-,-,-,-,-,7607950,-,7.00,1976,-,-,-,-,The Hanshin Diesel Works Limited,1715,2300,6LUS38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Vietnam Breakers,-,-,-
Dolphin,water tanker,Lauzon,Davie Yards Inc,106070,Dead,Bolivia,2553,1'+ dwt,8642,Single,-,4741,653,125.00,111.87,16.77,16.77,6.54,1.85,Mirrlees Blackstone Limited,La Paz,-,-,-,-,-,-,-,-,-,-,-,6704878,-,8.39,1967,-,-,-,-,Mirrlees Blackstone Limited,1864,2500,KMR-6,-,-,-,-,-,-,1994-08-31T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Intamico,-,-,-
Lian Xing,asphalt tanker,Uwajima,Miyoshi Shipbuilding Company Limited,110570,Dead,Unknown,1814,1'+ dwt,6820,Double Hull,-,7486,237,141.20,116.01,19.00,19.00,8.67,3.53,Semt Pielstick SA,-,-,-,-,-,-,-,-,-,-,-,-,7639135,-,12.20,1978,-,-,-,-,Niigata Shipbuilding & Repair Incorporated,7755,10400,16PC2-5V-400,-,-,-,-,-,-,1995-05-28T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Guangdong Tongcheng,-,-,-
Fara 1,asphalt tanker,Kootstertille,Tille Shipyards (Tille Scheepsbouw Kootstertille B.V.),113102,Dead,St. Kitts-Nevis,1527,1'+ dwt,4247,Single,-,2697,209,83.55,74.99,15.60,15.60,6.65,1.12,Deutz AG,Basseterre,-,-,-,-,-,-,-,-,-,-,-,7708962,-,7.75,1978,-,-,-,-,Deutz AG,2208,3000,RBV6M540,-,-,-,-,-,-,2013-08-01T00:00:00,-,-,-,-,-,-,-,ALANG,-,-,14 Mar 2018 20:55:56 GMT,09 Mar 2018 20:18:00 GMT,Indian Breakers,-,"21° 24' 54"" N","72° 12' 44"" E"
Ilona,molasses tanker,Saint John(CAN),Saint John Shipbuilding Limited,116534,Dead,Liberia,11975,1'+ dwt,30990,Single,-,18101,1123,169.00,162.00,26.00,26.00,10.92,3.58,Sulzer Turbomachinery Services,Monrovia,-,-,-,-,-,-,-,-,-,-,-,7504079,-,14.50,1979,-,-,-,-,Zaklady Przemyslu Metalowego H. Cegielski S.A.,8948,12000,6RND76,-,-,-,-,-,-,2004-04-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh Breakers,-,-,-
Retalink III,asphalt tanker,Kinoe,Kishimoto Zosen K.K.,117704,Dead,Singapore,1215,1'+ dwt,4999,Double Bottom,-,4048,476,102.00,95.00,16.00,16.00,6.77,1.23,The Hanshin Diesel Works Limited,Singapore,-,-,-,-,-,-,-,-,-,-,-,7821843,-,8.00,1979,-,-,-,-,The Hanshin Diesel Works Limited,2647,3600,6LU46A,-,-,-,-,-,-,2001-03-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh Breakers,-,-,-
Warmseas Kadabas,asphalt tanker,Japan,Fukae Zosen K.K.,124626,Dead,Dominica,358,1'+ dwt,1605,Double Hull,-,1073,141,72.00,68.00,11.00,11.00,4.65,0.54,The Hanshin Diesel Works Limited,Portsmouth,-,-,-,-,-,-,-,-,-,-,-,7370090,-,5.19,1974,-,-,-,-,The Hanshin Diesel Works Limited,1342,1800,6LU35G,-,-,-,-,-,-,1999-01-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Indian Breakers,-,-,-
