Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
COSCO Shengshi,vehicle carrier,Zhoushan,COSCO Zhoushan Shipyard Company Limited,1068624,Live,Panama,15502,50'+ gt,14868,Single,3FXM2,51671,ZS07012,182.88,170.50,-,32.20,8.40,1.45,Sulzer Turbomachinery Services,Panama,-,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCOL (HK) Investment And Development Company Limited,"Hong Kong, S.A.R., China",-,-,-,-,9454711,372727000,14.95,2011,-,-,-,-,Hudong Heavy Machinery Company Limited,14520,19472,6RT-FLEX60C-B,China Shipowners Mutual Assurance Association,China Classification,-,-,-,-,2020-06-18T00:00:00,-,2030-06-17T00:00:00,2030-06-17T00:00:00,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,BR VITORIA,Vitoria Port,A,25 May 2026 05:56:32 GMT,12 Jun 2026 11:00:00 GMT,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,"15° 0' 15"" S","66° 15' 31"" E"
COSCO Tengfei,vehicle carrier,Zhoushan,COSCO Zhoushan Shipyard Company Limited,1068627,Live,Panama,15510,50'+ gt,14707,Single,HPMO,51699,ZS07013,182.80,170.50,-,32.20,8.40,1.45,Sulzer Turbomachinery Services,Panama,-,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCOL (HK) Investment And Development Company Limited,"Hong Kong, S.A.R., China",-,-,-,-,9454723,355518000,14.95,2011,-,-,-,-,Hudong Heavy Machinery Company Limited,14520,19472,6RT-FLEX60C-B,China Shipowners Mutual Assurance Association,China Classification,-,-,-,-,2016-03-31T00:00:00,-,2026-05-31T00:00:00,2026-05-31T00:00:00,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,SHANGHAI W6,-,A,25 May 2026 05:54:21 GMT,24 May 2026 06:12:00 GMT,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,"31° 19' 20"" N","121° 40' 54"" E"
Supreme Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,10705764,Live,Panama,18290,50'+ gt,18384,Single,3ETV4,59022,718,199.95,190.00,-,32.20,9.82,11.43,Unknown Engine Designer,Panama,-,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Logistics (India) Private Limited,India,Supreme Shipholding SA,Panama,-,-,-,-,9610391,357147000,21.25,2011,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited (Tamano),15130,20290,8UEC60LSII,Japan Shipowners Mutual Protection & Indemnity Association,Nippon Kaiji Kyokai,-,-,2020-02-07T00:00:00,-,2016-12-08T00:00:00,-,2026-12-08T00:00:00,2026-12-08T00:00:00,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,MOL Ship Management Company Limited (MOLSHIP),Japan,-,-,A,23 May 2026 10:13:15 GMT,-,MOL Auto Logistics (India) Private Limited,India,"25° 25' 3"" N","55° 8' 39"" E"
Victorious Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,10705766,Live,Japan,18290,50'+ gt,18396,Single,7KKN,59022,719,199.95,190.00,-,32.20,9.82,11.43,Unknown Engine Designer,Tokyo,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Carrier Express (MOL ACE),Japan,-,-,9610406,431605000,21.25,2011,Retrofit,Unknown Scrubber Manufacturer,Unknown,Unknown,Mitsui Engineering & Shipbuilding Company Limited,15130,20290,8UEC60LSII,Assuranceforeningen Skuld,Nippon Kaiji Kyokai,-,-,2019-09-24T00:00:00,-,2016-09-17T00:00:00,-,2026-09-27T00:00:00,2026-09-27T00:00:00,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,MOL Ship Management Company Limited (MOLSHIP),Japan,MX LZC,Lazaro Cardenas,A,25 May 2026 05:09:47 GMT,01 Jun 2026 12:00:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"38° 15' 58"" N","158° 44' 51"" W"
Genuine Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,10705851,Live,Liberia,18290,50'+ gt,18377,Single,D5BM4,59022,720,199.95,190.00,-,32.20,9.82,11.43,Unknown Engine Designer,Monrovia,-,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Logistics (India) Private Limited,India,White Bear Maritime Limited,Marshall Islands,-,-,-,-,9610418,636015557,21.25,2012,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited (Tamano),15130,20290,8UEC60LSII,"Britannia Steam Ship Insurance Association Ltd., The",Nippon Kaiji Kyokai,-,-,2020-03-16T00:00:00,-,2017-03-18T00:00:00,-,2027-03-22T00:00:00,2027-03-22T00:00:00,MOL Global Ship Management Private Limited,Republic of Singapore,MOL Global Ship Management Private Limited,Republic of Singapore,JP YOK,Yokohama,A,25 May 2026 05:06:24 GMT,25 May 2026 21:00:00 GMT,MOL Auto Logistics (India) Private Limited,India,"32° 12' 39"" N","141° 21' 26"" E"
Nichioh Maru,vehicle carrier,Japan,Shin Kurushima Dockyard Company Limited,10705962,Live,Japan,-,-30'gt,7200,Single,JD3267,11514,5677,169.98,-,-,26.00,7.17,11.48,MAN Energy Solutions SE,Tokyo,-,Hokusei Kaiun K.K.,Japan,Hokusei Kaiun K.K.,Japan,Hokusei Kaiun K.K.,Japan,-,-,-,-,9609184,431003232,18.65,2012,-,-,-,-,-,13280,17809,8S50ME-C8,-,Nippon Kaiji Kyokai,-,-,2019-01-07T00:00:00,-,2017-01-06T00:00:00,-,2027-01-22T00:00:00,2027-01-22T00:00:00,Hokusei Kaiun K.K.,Japan,Hokusei Kaiun K.K.,Japan,>JP YOS,-,A,25 May 2026 05:58:07 GMT,26 May 2026 10:30:00 GMT,Hokusei Kaiun K.K.,Japan,"34° 35' 21"" N","135° 3' 7"" E"
Nissei Maru,vehicle carrier,Onishi,Shin Kurushima Dockyard Company Limited,10705965,Live,Japan,-,-30'gt,7200,Single,JD3390,11483,5678,169.98,160.00,-,26.00,7.17,11.48,Unknown Engine Designer,Yokohama,-,"Japan Railway Construction, Transport & Technology Agency",Japan,"Japan Railway Construction, Transport & Technology Agency & Nitto Kaiun Kaisha",Japan,"Japan Railway Construction, Transport & Technology Agency & Nitto Kaiun Kaisha",Japan,-,-,-,-,9609196,431004083,18.65,2013,-,-,-,-,-,13280,17809,6L35MC,-,Nippon Kaiji Kyokai,-,-,2020-08-16T00:00:00,-,2018-01-09T00:00:00,-,2027-08-21T00:00:00,2027-08-21T00:00:00,Fukuju Shipping Company Limited,Japan,Fukuju Shipping Company Limited,Japan,>JP YOS,-,A,25 May 2026 05:55:39 GMT,25 May 2026 08:20:00 GMT,"Japan Railway Construction, Transport & Technology Agency & Nitto Kaiun Kaisha",Japan,"35° 18' 59"" N","139° 39' 4"" E"
Valiant Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,10705972,Live,Marshall Islands,18289,50'+ gt,18143,Single,V7YX6,59022,728,199.95,190.00,-,32.20,9.82,11.43,Unknown Engine Designer,Majuro,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Second Maritime Limited,Marshall Islands,MOL Auto Carrier Express (MOL ACE),Japan,-,-,9610420,538004759,21.25,2012,-,-,-,-,MAN B&W Diesel Limited,15130,20290,8UEC60LSII,"Britannia Steam Ship Insurance Association Ltd., The",Nippon Kaiji Kyokai,-,-,2020-09-16T00:00:00,-,2017-09-03T00:00:00,-,2027-08-23T00:00:00,2027-08-23T00:00:00,MOL Global Ship Management Private Limited,Republic of Singapore,MOL Global Ship Management Private Limited,Republic of Singapore,USBAL>>USSSI,Brunswick,A,25 May 2026 05:48:15 GMT,26 May 2026 02:00:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"33° 7' 7"" N","77° 43' 59"" W"
Divine Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,10705975,Live,Japan,18289,50'+ gt,18134,Single,7KUH,59022,729,199.95,190.00,-,32.20,9.82,11.43,Unknown Engine Designer,-,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,-,-,-,-,9610432,431440000,21.25,2013,-,-,-,-,MAN B&W Diesel Limited,15130,20290,8UEC60LSII,"Britannia Steam Ship Insurance Association Ltd., The",Nippon Kaiji Kyokai,-,-,2021-01-15T00:00:00,-,2018-01-27T00:00:00,-,2030-11-24T00:00:00,2030-11-24T00:00:00,-,-,Mitsui O.S.K. Lines Limited (MOL),Japan,MX MZT,Mazatlan,A,25 May 2026 05:57:09 GMT,26 May 2026 13:00:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"25° 26' 8"" N","114° 35' 33"" W"
Prime Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,10705976,Live,Panama,18283,50'+ gt,18304,Single,3FAT9,59007,730,199.95,190.00,-,32.20,9.82,11.43,Mitsubishi Heavy Industries Limited,Panama,-,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Carrier Express (MOL ACE),Japan,Antarctic Shipping Incorporated,Marshall Islands,MOL Logistics (Singapore) Private Limited,Republic of Singapore,-,-,9610444,352506000,21.25,2014,-,-,-,-,MAN B&W Diesel Limited,15130,20290,7UEC60LSE,"Britannia Steam Ship Insurance Association Ltd., The",Nippon Kaiji Kyokai,-,-,2019-03-27T00:00:00,-,2019-03-27T00:00:00,-,2029-03-17T00:00:00,2029-03-17T00:00:00,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,CNTXG,Tianjin Xingang Port,A,25 May 2026 05:58:06 GMT,27 May 2026 01:00:00 GMT,MOL Auto Carrier Express (MOL ACE),Japan,"31° 31' 25"" N","121° 24' 34"" E"
Neptune Phos,vehicle carrier,Ulsan,HD Hyundai Mipo Company Limited,1093726,Live,Greece,11013,30'-50'gt,11174,Single,SVDW7,36711,8034,168.06,158.00,-,28.00,8.70,21.95,B&W Diesel A/S,-,-,Travlos family,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Solon Shipping Company Limited,Marshall Islands,-,-,-,-,9451719,241909000,30.65,2009,-,-,-,-,HD Hyundai Heavy Industries Company Limited,11620,15799,7S50MC-C,Assuranceforeningen Gard,Lloyds Register,-,-,2024-10-22T00:00:00,-,2024-10-25T00:00:00,-,2029-10-20T00:00:00,2029-10-20T00:00:00,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,DEEME,-,A,25 May 2026 05:58:31 GMT,23 May 2026 00:01:00 GMT,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,"53° 20' 13"" N","7° 10' 48"" E"
Eternal Ace,vehicle carrier,Japan,Minami-Nippon Shipbuilding Company Limited,10994693,Live,Japan,18290,50'+ gt,18418,Single,7KKB,59022,717,199.95,190.00,32.20,32.20,9.82,11.43,B&W Diesel A/S,Tokyo,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,-,-,-,-,9606479,431934000,21.25,2011,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited (Tamano),15130,20290,7S60MC-C,"Britannia Steam Ship Insurance Association Ltd., The",Nippon Kaiji Kyokai,-,-,2019-05-27T00:00:00,-,2016-06-08T00:00:00,-,2026-06-17T00:00:00,2026-06-17T00:00:00,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,AU PKL,Port Kembla,A,25 May 2026 05:59:00 GMT,24 May 2026 13:00:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"34° 22' 13"" S","151° 11' 28"" E"
Atsuta Maru,vehicle carrier,Nagasaki,Mitsubishi Heavy Industries Limited Shipbuilding,10996617,Live,Japan,-,-30'gt,6350,Single,JD3281,16053,2278,167.00,158.00,-,30.20,7.62,10.99,Mitsubishi Heavy Industries Limited,Shizuoka,-,K. Okumura,Japan,Fukuju Shipping Company Limited,Japan,Fukuju Shipping Company Limited,Japan,-,-,-,-,9615391,431003177,17.55,2012,-,-,-,-,-,19125,26000,12UEC52LSE,-,Nippon Kaiji Kyokai,-,-,2020-01-09T00:00:00,-,2017-01-05T00:00:00,-,2027-01-25T00:00:00,2027-01-25T00:00:00,-,-,Fukuju Shipping Company Limited,Japan,>JP TMK 2W/3,"Nagoya, Aichi",A,25 May 2026 05:52:24 GMT,26 May 2026 08:20:00 GMT,Fukuju Shipping Company Limited,Japan,"38° 16' 18"" N","141° 0' 59"" E"
NOCC Oceanic,vehicle carrier,Ulsan,HD Hyundai Mipo Company Limited,10997288,Live,Norway (Int. Register),20557,50'+ gt,15770,Single,LANK8,58250,2534,199.98,189.25,-,32.26,10.00,10.11,Unknown Engine Designer,Oslo,-,Autotrans Holding Limited,United Kingdom,Norwegian Car Carriers ASA (NOCC),Norway,NOCC Shipowning AS,Norway,-,-,-,-,9624029,257767000,20.11,2012,-,-,-,-,HD Hyundai Heavy Industries Company Limited,14506,19453,7S60MC-C,Assuranceforeningen Gard,DNV,-,-,-,-,2017-08-26T00:00:00,-,2027-08-30T00:00:00,2027-08-30T00:00:00,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",KR MSN>SI KOP,-,A,25 May 2026 05:49:05 GMT,08 Jun 2026 09:00:00 GMT,Norwegian Car Carriers ASA (NOCC),Norway,"3° 46' 42"" S","7° 54' 39"" W"
Leo Spirit,vehicle carrier,Toyohashi,Shin Kurushima Toyohashi Shipbuilding Company Limited,10997449,Live,Japan,18594,50'+ gt,16758,Single,7KTG,60825,3652,199.99,192.00,32.25,32.25,9.73,11.49,Unknown Engine Designer,-,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,-,-,-,-,9620695,431352000,21.22,2011,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited (Tamano),15090,20236,7S60MC-C8,Japan Shipowners Mutual Protection & Indemnity Association,Nippon Kaiji Kyokai,-,-,2020-02-28T00:00:00,-,2017-05-14T00:00:00,-,2030-07-16T00:00:00,2030-07-16T00:00:00,MOL Ship Management Company Limited (MOLSHIP),Japan,MOL Ship Management Company Limited (MOLSHIP),Japan,ZADUR,Durban,A,25 May 2026 05:52:56 GMT,05 Jun 2026 02:00:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"1° 7' 55"" N","36° 52' 39"" W"
Galaxy Ace,vehicle carrier,Marugame,Imabari Shipbuilding Company Limited,10997831,Live,Liberia,19091,50'+ gt,18878,Single,D5CZ7,59583,1534,199.97,192.00,-,32.26,10.02,11.29,Unknown Engine Designer,Monrovia,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Third Maritime Incorporated,Liberia,-,-,-,-,9624237,636015819,21.31,2012,-,-,-,-,Kobe Diesel Company Limited,15100,20249,8UEC60LSII,"Britannia Steam Ship Insurance Association Ltd., The",Nippon Kaiji Kyokai,-,-,2020-08-31T00:00:00,-,2017-10-15T00:00:00,-,2027-10-22T00:00:00,2027-10-22T00:00:00,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,KR PTK,Pyeongtaek,A,25 May 2026 05:41:25 GMT,26 May 2026 00:00:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"32° 59' 38"" N","124° 46' 51"" E"
Morning Claire,vehicle carrier,Toyohashi,Shin Kurushima Toyohashi Shipbuilding Company Limited,10998651,Live,Panama,18594,50'+ gt,16722,Single,3EZF3,60825,3650,199.99,192.00,32.26,32.26,9.73,11.49,Unknown Engine Designer,Panama,-,Excel Marine Company Limited,Japan,Excel Marine Company Limited,Japan,Clover Navigation S.A.,Panama,EUKOR Car Carriers Incorporated,Republic of Korea,-,-,9620683,373398000,21.22,2012,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,15090,20236,7S60MC-C8,Steamship Mutual Underwriting Association (Bermuda) Ltd,Nippon Kaiji Kyokai,-,-,2019-12-10T00:00:00,-,2016-11-04T00:00:00,-,2027-01-26T00:00:00,2027-01-26T00:00:00,Excel Marine Company Limited,Japan,Excel Marine Company Limited,Japan,IN MUN,Mundra,A,25 May 2026 05:43:37 GMT,12 Jun 2026 05:00:00 GMT,Excel Marine Company Limited,Japan,"35° 5' 26"" S","45° 17' 31"" W"
Morning Cindy,vehicle carrier,Marugame,Imabari Shipbuilding Company Limited,11004541,Live,Panama,19148,50'+ gt,18954,Single,3FQY7,59580,1602,199.97,192.00,-,32.26,10.02,11.29,Unknown Engine Designer,Panama,-,K.K. Hakuyo Kaiun,Japan,K.K. Hakuyo Kaiun,Japan,Lucia Navigation (Panama) S.A.,Panama,-,-,-,-,9633185,353647000,21.31,2012,-,-,-,-,Kobe Diesel Company Limited,13260,17782,8UEC60LSII,Steamship Mutual Underwriting Association (Bermuda) Ltd,Nippon Kaiji Kyokai,-,-,2020-07-27T00:00:00,-,2017-10-22T00:00:00,-,2027-11-23T00:00:00,2027-11-23T00:00:00,Excel Marine Company Limited,Japan,Excel Marine Company Limited,Japan,PABLB > KRMKP,Mipo/Ulsan,A,25 May 2026 05:58:02 GMT,27 May 2026 13:30:00 GMT,K.K. Hakuyo Kaiun,Japan,"41° 35' 19"" N","140° 43' 58"" E"
An Ji 9,vehicle carrier,Nantong,Nantong Mingde Heavy Industry Company Limited (SEE NOW AS NANTONG XIANGYU),11006289,Live,China,8494,-30'gt,5126,Single,BAPC,19349,MD136-2300PCC-02,140.50,129.60,24.40,24.40,6.00,4.43,B&W Diesel A/S,Dalian,-,Dalian Jifa Bohai Rim Container Lines Company Limited,People's Republic of China,Dalian Jifa Ship Management Company Limited,People's Republic of China,Dalian Jifa Ship Management Company Limited,People's Republic of China,-,-,-,-,9626704,413202830,10.42,2011,-,-,-,-,STX Engine Company Limited,6480,8690,6S42MC,China Shipowners Mutual Assurance Association,China Classification,-,-,-,-,2021-07-18T00:00:00,-,2026-07-17T00:00:00,2026-07-17T00:00:00,Shanghai Ansheng Automotive Shipping Company Limited,People's Republic of China,Shanghai Ansheng Automotive Shipping Company Limited,People's Republic of China,SHANGHAI,Shanghai,A,25 May 2026 05:57:00 GMT,26 May 2026 15:00:00 GMT,Dalian Jifa Ship Management Company Limited,People's Republic of China,"26° 35' 58"" N","121° 5' 36"" E"
Glovis Courage,vehicle carrier,Samho,HD Hyundai Samho Company Limited,11057215,Live,South Korea,20895,50'+ gt,20516,Single,D8GV,59241,S650,199.98,188.60,-,32.26,10.02,10.09,Unknown Engine Designer,Jeju,-,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,-,-,-,-,9651101,441168000,20.11,2013,-,-,-,-,HD Hyundai Heavy Industries Company Limited,14506,19453,7S60MC-C,NorthStandard,Korean Register,-,-,-,-,-,-,-,-,G-Marine Service Company Limited (GMS),Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,SGSIN-PEBGA,Singapore East Anchorage,A,25 May 2026 05:53:14 GMT,26 May 2026 12:00:00 GMT,Hyundai Glovis Company Limited,Republic of Korea,"7° 14' 26"" N","108° 53' 43"" E"
Glovis Champion,vehicle carrier,Samho,HD Hyundai Samho Company Limited,11057249,Live,South Korea,20906,50'+ gt,20516,Single,D8GS,59241,S-651,199.98,188.60,-,32.26,10.02,4.28,Unknown Engine Designer,Jeju,-,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,-,-,-,-,9651113,441188000,14.30,2013,-,-,-,-,-,14506,19453,7S60MC-C,NorthStandard,Korean Register,-,-,-,-,-,-,-,-,G-Marine Service Company Limited (GMS),Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,PA BLB,Balboa,A,25 May 2026 05:54:03 GMT,27 May 2026 05:00:00 GMT,Hyundai Glovis Company Limited,Republic of Korea,"10° 34' 13"" N","88° 29' 15"" W"
Metis Leader,vehicle carrier,Marugame,Imabari Shipbuilding Company Limited (Marugame),11069387,Live,Panama,19122,50'+ gt,19013,Single,HODG,59550,1540,199.97,190.00,-,32.26,10.02,12.31,Unknown Engine Designer,Panama,-,Imabari Shipbuilding Company Limited,Japan,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Cypress Maritime (Panama) S.A. & Koyo Shosen Kaisha Limited,Panama,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,-,-,9650743,373310000,21.31,2013,-,-,-,-,Kobe Diesel Company Limited,13260,17782,8UEC60LSII,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,Nippon Kaiji Kyokai,-,-,2021-01-19T00:00:00,-,2018-07-20T00:00:00,-,2028-07-22T00:00:00,2028-07-22T00:00:00,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,SG SIN > ZA DUR,-,A,25 May 2026 05:58:06 GMT,22 May 2026 04:00:00 GMT,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,"29° 51' 8"" S","31° 14' 49"" E"
Wisdom Ace,vehicle carrier,Marugame,Imabari Shipbuilding Company Limited (Marugame),11069397,Live,Panama,19081,50'+ gt,19227,Single,3FGZ8,59409,1536,199.97,190.00,-,32.26,10.02,11.29,Mitsubishi Heavy Industries Limited,Panama,-,Imabari Shipbuilding Company Limited,Japan,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Cypress Maritime (Panama) S.A. & Koyo Shosen Kaisha Limited,Panama,-,-,-,-,9641833,352044000,21.31,2013,-,-,-,-,Kobe Diesel Company Limited,15100,20249,8UEC60LSII,Japan Shipowners Mutual Protection & Indemnity Association,Nippon Kaiji Kyokai,-,-,2021-03-26T00:00:00,-,2018-06-06T00:00:00,-,2028-06-23T00:00:00,2028-06-23T00:00:00,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,TZDAR>SGSIN,Singapore,A,25 May 2026 05:21:09 GMT,30 May 2026 18:00:00 GMT,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,"0° 2' 16"" N","67° 53' 15"" E"
RCC Amsterdam,vehicle carrier,Mipo,HD Hyundai Mipo Company Limited,11126329,Live,Bahamas,19972,50'+ gt,19848,Single,C6AO4,58767,8064,199.96,191.00,32.26,32.26,10.00,26.00,B&W Diesel A/S,Nassau,-,Ray Shipping Limited,Israel,Ray Car Carriers Limited,Isle of Man,Amsterdam Maritime Limited,Isle of Man,-,-,-,-,9660798,311000103,35.00,2013,-,-,-,-,-,14506,19453,7S60MC-C,NorthStandard,DNV,-,-,-,-,2018-11-02T00:00:00,-,2028-10-17T00:00:00,2028-10-17T00:00:00,Stamco Ship Management Company Limited,Liberia,Stamco Ship Management Company Limited,Liberia,US FPO,"Freeport, TX",A,25 May 2026 05:46:20 GMT,28 May 2026 11:00:00 GMT,Ray Car Carriers Limited,Isle of Man,"12° 21' 28"" N","80° 44' 44"" W"
Morning Calypso,vehicle carrier,Imabari,Imabari Shipbuilding Company Limited,11145096,Live,Panama,19148,50'+ gt,18932,Single,3FIK5,59580,1605,199.97,190.00,-,32.26,10.02,11.29,Unknown Engine Designer,Panama,-,Kanematsu K.K.,Japan,Kanematsu K.K.,Japan,Kaho Shipping Company Limited,"Hong Kong, S.A.R., China",EUKOR Car Carriers Incorporated,Republic of Korea,-,-,9638460,351628000,21.31,2013,-,-,-,-,Kobe Diesel Company Limited,13260,17782,8UEC60LSII,Japan Shipowners Mutual Protection & Indemnity Association,Nippon Kaiji Kyokai,-,-,2021-01-07T00:00:00,-,2018-01-23T00:00:00,-,2028-03-29T00:00:00,2028-03-29T00:00:00,Excel Marine Company Limited,Japan,Excel Marine Company Limited,Japan,CN SHG,Shanghai,A,25 May 2026 05:50:41 GMT,06 Jun 2026 14:00:00 GMT,Kanematsu K.K.,Japan,"36° 21' 29"" N","142° 49' 18"" W"
Morning Capo,vehicle carrier,Gunsan,HD Hyundai Heavy Industries Company Limited,11150659,Live,Marshall Islands,21042,50'+ gt,20139,Single,V7CB4,59615,H2608,199.98,188.60,32.29,32.26,10.02,4.28,B&W Diesel A/S,Majuro,-,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,Capo SA,Marshall Islands,-,-,-,-,9663295,538005232,14.30,2013,-,-,-,-,-,16660,22341,7S60ME-C8,Assuranceforeningen Skuld,Korean Register,-,-,-,-,-,-,-,-,Wilhelmsen Ship Management Korea Limited,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,DEBRV,-,A,25 May 2026 05:56:55 GMT,23 May 2026 15:30:00 GMT,EUKOR Car Carriers Incorporated,Republic of Korea,"53° 33' 49"" N","8° 33' 57"" E"
